"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Upper gym","17 Dec 2024, 12:59","17 Dec 2024, 14:14","","Seated Row (Machine)",,"",3,"normal",65,9,,,
"Upper gym","17 Dec 2024, 12:59","17 Dec 2024, 14:14","","Seated Shoulder Press (Machine)",,"",0,"normal",29,10,,,
"Upper gym","17 Dec 2024, 12:59","17 Dec 2024, 14:14","","Seated Shoulder Press (Machine)",,"",1,"normal",50,9,,,
"Upper gym","17 Dec 2024, 12:59","17 Dec 2024, 14:14","","Seated Shoulder Press (Machine)",,"",2,"normal",50,8,,,
"Upper gym","17 Dec 2024, 12:59","17 Dec 2024, 14:14","","Seated Shoulder Press (Machine)",,"",3,"normal",46,7,,,
"Upper gym","17 Dec 2024, 12:59","17 Dec 2024, 14:14","","Lateral Raise (Cable)",,"",0,"normal",4.5,12,,,
"Upper gym","17 Dec 2024, 12:59","17 Dec 2024, 14:14","","Lateral Raise (Cable)",,"",1,"normal",6.5,7,,,
"Upper gym","17 Dec 2024, 12:59","17 Dec 2024, 14:14","","Bicep Curl (Dumbbell)",,"",0,"normal",15,10,,,
"Upper gym","17 Dec 2024, 12:59","17 Dec 2024, 14:14","","Bicep Curl (Dumbbell)",,"",1,"normal",15,8,,,
"Upper gym","17 Dec 2024, 12:59","17 Dec 2024, 14:14","","Single Arm Tricep Extension (Dumbbell)",,"",0,"normal",25,14,,,
"Upper gym","17 Dec 2024, 12:59","17 Dec 2024, 14:14","","Single Arm Tricep Extension (Dumbbell)",,"",1,"normal",25,12,,,
"Upper gym","17 Dec 2024, 12:59","17 Dec 2024, 14:14","","Single Arm Tricep Extension (Dumbbell)",,"",2,"normal",25,10,,,
"Afternoon workout 💪","15 Dec 2024, 12:31","15 Dec 2024, 13:11","","Bench Press (Barbell)",,"",0,"normal",50,8,,,
"Afternoon workout 💪","15 Dec 2024, 12:31","15 Dec 2024, 13:11","","Bench Press (Barbell)",,"",1,"normal",70,6,,,
"Afternoon workout 💪","15 Dec 2024, 12:31","15 Dec 2024, 13:11","","Bench Press (Barbell)",,"",2,"normal",70,7,,,
"Afternoon workout 💪","15 Dec 2024, 12:31","15 Dec 2024, 13:11","","Bench Press (Barbell)",,"",3,"normal",60,7,,,
"Afternoon workout 💪","15 Dec 2024, 12:31","15 Dec 2024, 13:11","","Iso-Lateral Row (Machine)",,"",0,"normal",50,8,,,
"Afternoon workout 💪","15 Dec 2024, 12:31","15 Dec 2024, 13:11","","Iso-Lateral Row (Machine)",,"",1,"normal",90,10,,,
"Afternoon workout 💪","15 Dec 2024, 12:31","15 Dec 2024, 13:11","","Iso-Lateral Row (Machine)",,"",2,"normal",90,9,,,
"Afternoon workout 💪","15 Dec 2024, 12:31","15 Dec 2024, 13:11","","Iso-Lateral Row (Machine)",,"",3,"normal",90,8,,,
"Afternoon workout 💪","15 Dec 2024, 12:31","15 Dec 2024, 13:11","","Lat Pulldown - Close Grip (Cable)",,"",0,"normal",45,8,,,
"Afternoon workout 💪","15 Dec 2024, 12:31","15 Dec 2024, 13:11","","Lat Pulldown - Close Grip (Cable)",,"",1,"normal",75,6,,,
"Afternoon workout 💪","15 Dec 2024, 12:31","15 Dec 2024, 13:11","","Lat Pulldown - Close Grip (Cable)",,"",2,"normal",75,5,,,
"Afternoon workout 💪","15 Dec 2024, 12:31","15 Dec 2024, 13:11","","Lat Pulldown - Close Grip (Cable)",,"",3,"normal",66,7,,,
"Afternoon workout 💪","15 Dec 2024, 12:31","15 Dec 2024, 13:11","","Lateral Raise (Machine)",,"",0,"normal",20,10,,,
"Afternoon workout 💪","15 Dec 2024, 12:31","15 Dec 2024, 13:11","","Lateral Raise (Machine)",,"",1,"normal",30,13,,,
"Afternoon workout 💪","15 Dec 2024, 12:31","15 Dec 2024, 13:11","","Lateral Raise (Machine)",,"",2,"normal",35,10,,,
"Afternoon workout 💪","15 Dec 2024, 12:31","15 Dec 2024, 13:11","","Lateral Raise (Machine)",,"",3,"normal",35,9,,,
"Lower gym","14 Dec 2024, 16:27","14 Dec 2024, 17:45","","Seated Leg Curl (Machine)",,"",0,"normal",29,10,,,
"Lower gym","14 Dec 2024, 16:27","14 Dec 2024, 17:45","","Seated Leg Curl (Machine)",,"",1,"normal",43,7,,,
"Lower gym","14 Dec 2024, 16:27","14 Dec 2024, 17:45","","Seated Leg Curl (Machine)",,"",2,"normal",43,9,,,
"Lower gym","14 Dec 2024, 16:27","14 Dec 2024, 17:45","","Seated Leg Curl (Machine)",,"",3,"normal",36,12,,,
"Lower gym","14 Dec 2024, 16:27","14 Dec 2024, 17:45","","Squat (Barbell)",,"",0,"normal",40,10,,,
"Lower gym","14 Dec 2024, 16:27","14 Dec 2024, 17:45","","Squat (Barbell)",,"",1,"normal",60,9,,,
"Lower gym","14 Dec 2024, 16:27","14 Dec 2024, 17:45","","Squat (Barbell)",,"",2,"normal",70,3,,,
"Lower gym","14 Dec 2024, 16:27","14 Dec 2024, 17:45","","Squat (Barbell)",,"",3,"normal",60,8,,,
"Lower gym","14 Dec 2024, 16:27","14 Dec 2024, 17:45","","Romanian Deadlift (Barbell)",,"",0,"normal",20,10,,,
"Lower gym","14 Dec 2024, 16:27","14 Dec 2024, 17:45","","Romanian Deadlift (Barbell)",,"",1,"normal",30,8,,,
"Lower gym","14 Dec 2024, 16:27","14 Dec 2024, 17:45","","Romanian Deadlift (Barbell)",,"",2,"normal",35,6,,,
"Lower gym","14 Dec 2024, 16:27","14 Dec 2024, 17:45","","Romanian Deadlift (Barbell)",,"",3,"normal",35,6,,,
"Lower gym","14 Dec 2024, 16:27","14 Dec 2024, 17:45","","Leg Press (Machine)",,"",0,"normal",70,8,,,
"Lower gym","14 Dec 2024, 16:27","14 Dec 2024, 17:45","","Leg Press (Machine)",,"",1,"normal",100,10,,,
"Lower gym","14 Dec 2024, 16:27","14 Dec 2024, 17:45","","Leg Press (Machine)",,"",2,"normal",120,10,,,
"Lower gym","14 Dec 2024, 16:27","14 Dec 2024, 17:45","","Leg Press (Machine)",,"",3,"normal",120,9,,,
"Lower gym","14 Dec 2024, 16:27","14 Dec 2024, 17:45","","Leg Extension (Machine)",,"",0,"normal",43,14,,,
"Lower gym","14 Dec 2024, 16:27","14 Dec 2024, 17:45","","Leg Extension (Machine)",,"",1,"normal",50,10,,,
"Lower gym","14 Dec 2024, 16:27","14 Dec 2024, 17:45","","Leg Extension (Machine)",,"",2,"normal",57,9,,,
"Lower gym","14 Dec 2024, 16:27","14 Dec 2024, 17:45","","Single Leg Standing Calf Raise (Dumbbell)",,"",0,"normal",,10,,,
"Lower gym","14 Dec 2024, 16:27","14 Dec 2024, 17:45","","Single Leg Standing Calf Raise (Dumbbell)",,"",1,"normal",12.5,10,,,
"Lower gym","14 Dec 2024, 16:27","14 Dec 2024, 17:45","","Single Leg Standing Calf Raise (Dumbbell)",,"",2,"normal",12.5,11,,,
"Lower gym","14 Dec 2024, 16:27","14 Dec 2024, 17:45","","Single Leg Standing Calf Raise (Dumbbell)",,"",3,"normal",12.5,10,,,
"Upper gym","12 Dec 2024, 19:26","12 Dec 2024, 20:30","","Chest Press (Machine)",,"",0,"normal",36,10,,,
"Upper gym","12 Dec 2024, 19:26","12 Dec 2024, 20:30","","Chest Press (Machine)",,"",1,"normal",63,10,,,
"Upper gym","12 Dec 2024, 19:26","12 Dec 2024, 20:30","","Chest Press (Machine)",,"",2,"normal",63,7,,,
"Upper gym","12 Dec 2024, 19:26","12 Dec 2024, 20:30","","Chest Press (Machine)",,"",3,"normal",63,8,,,
"Upper gym","12 Dec 2024, 19:26","12 Dec 2024, 20:30","","Lat Pulldown (Cable)",,"",0,"normal",45,10,,,
"Upper gym","12 Dec 2024, 19:26","12 Dec 2024, 20:30","","Lat Pulldown (Cable)",,"",1,"normal",79,6,,,
"Upper gym","12 Dec 2024, 19:26","12 Dec 2024, 20:30","","Lat Pulldown (Cable)",,"",2,"normal",78,8,,,
"Upper gym","12 Dec 2024, 19:26","12 Dec 2024, 20:30","","Lat Pulldown (Cable)",,"",3,"normal",78,8,,,
"Upper gym","12 Dec 2024, 19:26","12 Dec 2024, 20:30","","Seated Row (Machine)",,"",0,"normal",36,10,,,
"Upper gym","12 Dec 2024, 19:26","12 Dec 2024, 20:30","","Seated Row (Machine)",,"",1,"normal",70,10,,,
"Upper gym","12 Dec 2024, 19:26","12 Dec 2024, 20:30","","Seated Row (Machine)",,"",2,"normal",70,9,,,
"Upper gym","12 Dec 2024, 19:26","12 Dec 2024, 20:30","","Seated Row (Machine)",,"",3,"normal",70,8,,,
"Upper gym","12 Dec 2024, 19:26","12 Dec 2024, 20:30","","Seated Shoulder Press (Machine)",,"",0,"normal",29,10,,,
"Upper gym","12 Dec 2024, 19:26","12 Dec 2024, 20:30","","Seated Shoulder Press (Machine)",,"",1,"normal",50,9,,,
"Upper gym","12 Dec 2024, 19:26","12 Dec 2024, 20:30","","Seated Shoulder Press (Machine)",,"",2,"normal",50,8,,,
"Upper gym","12 Dec 2024, 19:26","12 Dec 2024, 20:30","","Seated Shoulder Press (Machine)",,"",3,"normal",46,7,,,
"Upper gym","12 Dec 2024, 19:26","12 Dec 2024, 20:30","","Lateral Raise (Cable)",,"",0,"normal",4.5,12,,,
"Upper gym","12 Dec 2024, 19:26","12 Dec 2024, 20:30","","Lateral Raise (Cable)",,"",1,"normal",6.5,7,,,
"Upper gym","12 Dec 2024, 19:26","12 Dec 2024, 20:30","","Lateral Raise (Cable)",,"",2,"normal",6.5,6,,,
"Upper gym","12 Dec 2024, 19:26","12 Dec 2024, 20:30","","Bicep Curl (Dumbbell)",,"",0,"normal",12.5,10,,,
"Upper gym","12 Dec 2024, 19:26","12 Dec 2024, 20:30","","Bicep Curl (Dumbbell)",,"",1,"normal",12.5,10,,,
"Upper gym","12 Dec 2024, 19:26","12 Dec 2024, 20:30","","Bicep Curl (Dumbbell)",,"",2,"normal",12.5,8,,,
"Upper gym","12 Dec 2024, 19:26","12 Dec 2024, 20:30","","Single Arm Tricep Extension (Dumbbell)",,"",0,"normal",25,14,,,
"Upper gym","12 Dec 2024, 19:26","12 Dec 2024, 20:30","","Single Arm Tricep Extension (Dumbbell)",,"",1,"normal",25,12,,,
"Upper gym","12 Dec 2024, 19:26","12 Dec 2024, 20:30","","Single Arm Tricep Extension (Dumbbell)",,"",2,"normal",25,10,,,
"Full Upper home","10 Dec 2024, 20:43","10 Dec 2024, 22:25","","Chest Supported Incline Row (Dumbbell)",,"",0,"normal",17.5,10,,,
"Full Upper home","10 Dec 2024, 20:43","10 Dec 2024, 22:25","","Chest Supported Incline Row (Dumbbell)",,"",1,"normal",25,13,,,
"Full Upper home","10 Dec 2024, 20:43","10 Dec 2024, 22:25","","Chest Supported Incline Row (Dumbbell)",,"",2,"normal",25,11,,,
"Full Upper home","10 Dec 2024, 20:43","10 Dec 2024, 22:25","","Chest Supported Incline Row (Dumbbell)",,"",3,"normal",25,11,,,
"Full Upper home","10 Dec 2024, 20:43","10 Dec 2024, 22:25","","Incline Bench Press (Dumbbell)",,"",0,"normal",17.5,10,,,
"Full Upper home","10 Dec 2024, 20:43","10 Dec 2024, 22:25","","Incline Bench Press (Dumbbell)",,"",1,"normal",25,11,,,
"Full Upper home","10 Dec 2024, 20:43","10 Dec 2024, 22:25","","Incline Bench Press (Dumbbell)",,"",2,"normal",25,8,,,
"Full Upper home","10 Dec 2024, 20:43","10 Dec 2024, 22:25","","Incline Bench Press (Dumbbell)",,"",3,"normal",25,9,,,
"Full Upper home","10 Dec 2024, 20:43","10 Dec 2024, 22:25","","Shoulder Press (Dumbbell)",,"",0,"normal",20,10,,,
"Full Upper home","10 Dec 2024, 20:43","10 Dec 2024, 22:25","","Shoulder Press (Dumbbell)",,"",1,"normal",20,10,,,
"Full Upper home","10 Dec 2024, 20:43","10 Dec 2024, 22:25","","Shoulder Press (Dumbbell)",,"",2,"normal",20,10,,,
"Full Upper home","10 Dec 2024, 20:43","10 Dec 2024, 22:25","","Pull Up (Weighted)",,"",0,"normal",10,6,,,
"Full Upper home","10 Dec 2024, 20:43","10 Dec 2024, 22:25","","Pull Up (Weighted)",,"",1,"normal",10,6,,,
"Full Upper home","10 Dec 2024, 20:43","10 Dec 2024, 22:25","","Pull Up (Weighted)",,"",2,"normal",10,6,,,
"Full Upper home","10 Dec 2024, 20:43","10 Dec 2024, 22:25","","Lateral Raise (Dumbbell)",,"",0,"normal",3.75,10,,,
"Full Upper home","10 Dec 2024, 20:43","10 Dec 2024, 22:25","","Lateral Raise (Dumbbell)",,"",1,"normal",7.5,8,,,
"Full Upper home","10 Dec 2024, 20:43","10 Dec 2024, 22:25","","Lateral Raise (Dumbbell)",,"",2,"normal",7.5,7,,,
"Full Upper home","10 Dec 2024, 20:43","10 Dec 2024, 22:25","","Lateral Raise (Dumbbell)",,"",3,"normal",7.5,8,,,
"Full Upper home","10 Dec 2024, 20:43","10 Dec 2024, 22:25","","Seated Incline Curl (Dumbbell)",,"Did standing instead, reps are substracted",0,"normal",3.5,10,,,
"Full Upper home","10 Dec 2024, 20:43","10 Dec 2024, 22:25","","Seated Incline Curl (Dumbbell)",,"Did standing instead, reps are substracted",1,"normal",12.5,6,,,
"Full Upper home","10 Dec 2024, 20:43","10 Dec 2024, 22:25","","Seated Incline Curl (Dumbbell)",,"Did standing instead, reps are substracted",2,"normal",12.5,8,,,
"Full Upper home","10 Dec 2024, 20:43","10 Dec 2024, 22:25","","Seated Incline Curl (Dumbbell)",,"Did standing instead, reps are substracted",3,"normal",12.5,8,,,
"Full Upper home","10 Dec 2024, 20:43","10 Dec 2024, 22:25","","Skullcrusher (Dumbbell)",,"",0,"normal",3.5,10,,,
"Full Upper home","10 Dec 2024, 20:43","10 Dec 2024, 22:25","","Skullcrusher (Dumbbell)",,"",1,"normal",12.5,5,,,
"Full Upper home","10 Dec 2024, 20:43","10 Dec 2024, 22:25","","Skullcrusher (Dumbbell)",,"",2,"normal",12.5,5,,,
"Full Upper home","10 Dec 2024, 20:43","10 Dec 2024, 22:25","","Skullcrusher (Dumbbell)",,"",3,"normal",12.5,6,,,
"Full Upper home","10 Dec 2024, 20:43","10 Dec 2024, 22:25","","Incline Chest Fly (Dumbbell)",,"",0,"normal",3.5,10,,,
"Legs","1 May 2024, 14:40","1 May 2024, 15:37","","Squat (Barbell)",,"",0,"normal",40,10,,,
"Legs","1 May 2024, 14:40","1 May 2024, 15:37","","Squat (Barbell)",,"",1,"normal",50,10,,,
"Legs","1 May 2024, 14:40","1 May 2024, 15:37","","Squat (Barbell)",,"",2,"normal",55,9,,,
"Legs","1 May 2024, 14:40","1 May 2024, 15:37","","Squat (Barbell)",,"",3,"normal",55,8,,,
"Legs","1 May 2024, 14:40","1 May 2024, 15:37","","Leg Press (Machine)",,"",0,"normal",70,8,,,
"Legs","1 May 2024, 14:40","1 May 2024, 15:37","","Leg Press (Machine)",,"",1,"normal",120,11,,,
"Legs","1 May 2024, 14:40","1 May 2024, 15:37","","Leg Press (Machine)",,"",2,"normal",120,10,,,
"Legs","1 May 2024, 14:40","1 May 2024, 15:37","","Leg Press (Machine)",,"",3,"normal",120,10,,,
"Legs","1 May 2024, 14:40","1 May 2024, 15:37","","Seated Leg Curl (Machine)",,"",0,"normal",43,8,,,
"Legs","1 May 2024, 14:40","1 May 2024, 15:37","","Seated Leg Curl (Machine)",,"",1,"normal",36,10,,,
