Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2024-01-26 18:52:38,"Upperbody",47m,"Chest Press (Machine)",1,29.0,10,0,0,"","",
2024-01-26 18:52:38,"Upperbody",47m,"Chest Press (Machine)",2,57.0,11,0,0,,,
2024-01-26 18:52:38,"Upperbody",47m,"Chest Press (Machine)",3,57.0,7,0,0,,,
2024-01-26 18:52:38,"Upperbody",47m,"Chest Press (Machine)",4,57.0,8,0,0,,,
2024-01-26 18:52:38,"Upperbody",47m,"Lat Pulldown (Cable)",1,45.0,10,0,0,"",,
2024-01-26 18:52:38,"Upperbody",47m,"Lat Pulldown (Cable)",2,73.0,10,0,0,,,
2024-01-26 18:52:38,"Upperbody",47m,"Lat Pulldown (Cable)",3,73.0,8,0,0,,,
2024-01-26 18:52:38,"Upperbody",47m,"Lat Pulldown (Cable)",4,66.0,9,0,0,,,
2024-01-26 18:52:38,"Upperbody",47m,"Shoulder Press (Machine)",1,29.0,10,0,0,"",,
2024-01-26 18:52:38,"Upperbody",47m,"Shoulder Press (Machine)",2,36.0,12,0,0,,,
2024-01-26 18:52:38,"Upperbody",47m,"Shoulder Press (Machine)",3,43.0,6,0,0,,,
2024-01-26 18:52:38,"Upperbody",47m,"Shoulder Press (Machine)",4,36.0,6,0,0,,,
2024-01-26 18:52:38,"Upperbody",47m,"Seated Row (Machine)",1,30.0,10,0,0,"",,
2024-01-26 18:52:38,"Upperbody",47m,"Seated Row (Machine)",2,57.0,12,0,0,,,
2024-01-26 18:52:38,"Upperbody",47m,"Seated Row (Machine)",3,63.0,10,0,0,,,
2024-01-26 18:52:38,"Upperbody",47m,"Seated Row (Machine)",4,63.0,7,0,0,,,
2024-01-28 18:59:54,"Lower Body",25m,"Squat (Barbell)",1,20.0,10,0,0,"","",
2024-01-28 18:59:54,"Lower Body",25m,"Squat (Barbell)",2,40.0,10,0,0,,,
2024-01-28 18:59:54,"Lower Body",25m,"Squat (Barbell)",3,50.0,10,0,0,,,
2024-01-28 18:59:54,"Lower Body",25m,"Seated Leg Press (Machine)",1,50.0,10,0,0,"",,
2024-01-28 18:59:54,"Lower Body",25m,"Seated Leg Press (Machine)",2,100.0,14,0,0,,,
2024-01-28 18:59:54,"Lower Body",25m,"Seated Leg Curl (Machine)",1,23.0,10,0,0,"",,
2024-01-28 18:59:54,"Lower Body",25m,"Seated Leg Curl (Machine)",2,36.0,10,0,0,,,
2024-01-28 18:59:54,"Lower Body",25m,"Seated Leg Curl (Machine)",3,43.0,6,0,0,,,
2024-02-03 16:43:29,"Upperbody",47m,"Chest Press (Machine)",1,29.0,10,0,0,"","",
2024-02-03 16:43:29,"Upperbody",47m,"Chest Press (Machine)",2,50.0,10,0,0,,,
2024-02-03 16:43:29,"Upperbody",47m,"Chest Press (Machine)",3,57.0,10,0,0,,,
2024-02-03 16:43:29,"Upperbody",47m,"Chest Press (Machine)",4,57.0,10,0,0,,,
2024-02-03 16:43:29,"Upperbody",47m,"Lat Pulldown (Cable)",1,45.0,10,0,0,"",,
2024-02-03 16:43:29,"Upperbody",47m,"Lat Pulldown (Cable)",2,73.0,7,0,0,,,
2024-02-03 16:43:29,"Upperbody",47m,"Lat Pulldown (Cable)",3,66.0,10,0,0,,,
2024-02-03 16:43:29,"Upperbody",47m,"Lat Pulldown (Cable)",4,66.0,9,0,0,,,
2024-02-03 16:43:29,"Upperbody",47m,"Shoulder Press (Machine)",1,29.0,10,0,0,"",,
2024-02-03 16:43:29,"Upperbody",47m,"Shoulder Press (Machine)",2,36.0,8,0,0,,,
2024-02-03 16:43:29,"Upperbody",47m,"Shoulder Press (Machine)",3,36.0,9,0,0,,,
2024-02-03 16:43:29,"Upperbody",47m,"Seated Row (Machine)",1,30.0,10,0,0,"",,
2024-02-03 16:43:29,"Upperbody",47m,"Seated Row (Machine)",2,57.0,10,0,0,,,
2024-02-03 16:43:29,"Upperbody",47m,"Seated Row (Machine)",3,63.0,10,0,0,,,
2024-02-03 16:43:29,"Upperbody",47m,"Seated Row (Machine)",4,63.0,7,0,0,,,
2024-02-09 18:00:57,"Upperbody",44m,"Chest Press (Machine)",1,29.0,10,0,0,"","",
2024-02-09 18:00:57,"Upperbody",44m,"Chest Press (Machine)",2,57.0,10,0,0,,,8
2024-02-09 18:00:57,"Upperbody",44m,"Chest Press (Machine)",3,57.0,10,0,0,,,9
2024-02-09 18:00:57,"Upperbody",44m,"Chest Press (Machine)",4,57.0,5,0,0,,,10
2024-02-09 18:00:57,"Upperbody",44m,"Lat Pulldown (Cable)",1,45.0,10,0,0,"",,
2024-02-09 18:00:57,"Upperbody",44m,"Lat Pulldown (Cable)",2,66.0,10,0,0,,,
2024-02-09 18:00:57,"Upperbody",44m,"Lat Pulldown (Cable)",3,73.0,7,0,0,,,
2024-02-09 18:00:57,"Upperbody",44m,"Lat Pulldown (Cable)",4,73.0,5,0,0,,,
2024-02-09 18:00:57,"Upperbody",44m,"Shoulder Press (Machine)",1,30.0,10,0,0,"",,
2024-02-09 18:00:57,"Upperbody",44m,"Shoulder Press (Machine)",2,30.0,10,0,0,,,
2024-02-09 18:00:57,"Upperbody",44m,"Shoulder Press (Machine)",3,30.0,9,0,0,,,
2024-02-09 18:00:57,"Upperbody",44m,"Seated Row (Machine)",1,30.0,10,0,0,"",,
2024-02-09 18:00:57,"Upperbody",44m,"Seated Row (Machine)",2,57.0,10,0,0,,,
2024-02-09 18:00:57,"Upperbody",44m,"Seated Row (Machine)",3,63.0,10,0,0,,,9.5
2024-02-09 18:00:57,"Upperbody",44m,"Seated Row (Machine)",4,63.0,7,0,0,,,10
2024-02-10 15:49:14,"Lower Body",101h 48m,"Squat (Barbell)",1,20.0,10,0,0,"","",
2024-02-10 15:49:14,"Lower Body",101h 48m,"Squat (Barbell)",2,50.0,8,0,0,,,
2024-02-10 15:49:14,"Lower Body",101h 48m,"Squat (Barbell)",3,50.0,10,0,0,,,
2024-02-10 15:49:14,"Lower Body",101h 48m,"Seated Leg Press (Machine)",1,50.0,10,0,0,"",,
2024-02-10 15:49:14,"Lower Body",101h 48m,"Seated Leg Press (Machine)",2,100.0,10,0,0,,,
2024-02-10 15:49:14,"Lower Body",101h 48m,"Seated Leg Curl (Machine)",1,23.0,10,0,0,"",,
2024-02-10 15:49:14,"Lower Body",101h 48m,"Seated Leg Curl (Machine)",2,36.0,10,0,0,,,
2024-02-10 15:49:14,"Lower Body",101h 48m,"Seated Leg Curl (Machine)",3,36.0,12,0,0,,,
2024-02-14 21:38:14,"Upperbody",45m,"Chest Press (Machine)",1,29.0,10,0,0,"","",
2024-02-14 21:38:14,"Upperbody",45m,"Chest Press (Machine)",2,57.0,10,0,0,,,8
2024-02-14 21:38:14,"Upperbody",45m,"Chest Press (Machine)",3,63.0,7,0,0,,,9
2024-02-14 21:38:14,"Upperbody",45m,"Chest Press (Machine)",4,63.0,5,0,0,,,9.5
2024-02-14 21:38:14,"Upperbody",45m,"Lat Pulldown (Cable)",1,45.0,10,0,0,"",,
2024-02-14 21:38:14,"Upperbody",45m,"Lat Pulldown (Cable)",2,73.0,10,0,0,,,
2024-02-14 21:38:14,"Upperbody",45m,"Lat Pulldown (Cable)",3,73.0,10,0,0,,,
2024-02-14 21:38:14,"Upperbody",45m,"Lat Pulldown (Cable)",4,73.0,7,0,0,,,
2024-02-14 21:38:14,"Upperbody",45m,"Seated Row (Machine)",1,30.0,10,0,0,"",,
2024-02-14 21:38:14,"Upperbody",45m,"Seated Row (Machine)",2,57.0,10,0,0,,,
2024-02-16 20:45:16,"Lower Body",9m,"Squat (Barbell)",1,20.0,10,0,0,"","",
2024-02-16 20:45:16,"Lower Body",9m,"Squat (Barbell)",2,50.0,8,0,0,,,
2024-02-16 20:45:16,"Lower Body",9m,"Squat (Barbell)",3,50.0,10,0,0,,,
2024-02-25 21:50:30,"Pull",26m,"Lat Pulldown (Cable)",1,45.0,10,0,0,"","",
2024-02-25 21:50:30,"Pull",26m,"Lat Pulldown (Cable)",2,73.0,10,0,0,,,
2024-02-25 21:50:30,"Pull",26m,"Lat Pulldown (Cable)",3,66.0,10,0,0,,,
2024-02-25 21:50:30,"Pull",26m,"Lat Pulldown (Cable)",4,66.0,10,0,0,,,
2024-03-02 17:12:16,"Upperbody",33m,"Chest Press (Machine)",1,29.0,10,0,0,"","",
2024-03-02 17:12:16,"Upperbody",33m,"Chest Press (Machine)",2,57.0,10,0,0,,,8
2024-03-02 17:12:16,"Upperbody",33m,"Chest Press (Machine)",3,57.0,6,0,0,,,9
2024-03-02 17:12:16,"Upperbody",33m,"Chest Press (Machine)",4,63.0,5,0,0,,,9.5
2024-03-02 17:12:16,"Upperbody",33m,"Lat Pulldown (Cable)",1,45.0,10,0,0,"",,
2024-03-02 17:12:16,"Upperbody",33m,"Lat Pulldown (Cable)",2,73.0,5,0,0,,,
2024-03-02 17:12:16,"Upperbody",33m,"Lat Pulldown (Cable)",3,68.3,7,0,0,,,
2024-03-02 17:12:16,"Upperbody",33m,"Lat Pulldown (Cable)",4,66.0,8,0,0,,,
2024-03-02 17:12:16,"Upperbody",33m,"Shoulder Press (Machine)",1,30.0,10,0,0,"",,
2024-03-02 17:12:16,"Upperbody",33m,"Shoulder Press (Machine)",2,0.0,0,0,0,,,
2024-03-02 17:12:16,"Upperbody",33m,"Seated Row (Machine)",1,30.0,10,0,0,"",,
2024-03-02 17:12:16,"Upperbody",33m,"Seated Row (Machine)",2,50.0,14,0,0,,,
2024-03-02 17:12:16,"Upperbody",33m,"Seated Row (Machine)",3,57.0,10,0,0,,,9.5
2024-03-02 17:12:16,"Upperbody",33m,"Seated Row (Machine)",4,57.0,9,0,0,,,10
2024-03-07 18:10:06,"Pull",50m,"Lat Pulldown (Cable)",1,45.0,10,0,0,"","",
2024-03-07 18:10:06,"Pull",50m,"Lat Pulldown (Cable)",2,73.0,6,0,0,,,
2024-03-07 18:10:06,"Pull",50m,"Lat Pulldown (Cable)",3,68.0,9,0,0,,,
2024-03-07 18:10:06,"Pull",50m,"Lat Pulldown (Cable)",4,68.0,9,0,0,,,10
2024-03-07 18:10:06,"Pull",50m,"Seated Row (Machine)",1,30.0,10,0,0,"",,
2024-03-07 18:10:06,"Pull",50m,"Seated Row (Machine)",2,57.0,10,0,0,,,
2024-03-07 18:10:06,"Pull",50m,"Seated Row (Machine)",3,57.0,9,0,0,,,
2024-03-07 18:10:06,"Pull",50m,"Seated Row (Machine)",4,57.0,9,0,0,,,
2024-03-07 18:10:06,"Pull",50m,"Lat Pulldown - Underhand (Cable)",1,66.0,10,0,0,"",,
2024-03-07 18:10:06,"Pull",50m,"Lat Pulldown - Underhand (Cable)",2,66.0,10,0,0,,,
2024-03-07 18:10:06,"Pull",50m,"Lat Pulldown - Underhand (Cable)",3,66.0,7,0,0,,,
2024-03-07 18:10:06,"Pull",50m,"Hammer Curl (Dumbbell)",1,12.0,7,0,0,"",,
2024-03-07 18:10:06,"Pull",50m,"Hammer Curl (Dumbbell)",2,12.0,9,0,0,,,
2024-03-07 18:10:06,"Pull",50m,"Hammer Curl (Dumbbell)",3,12.0,7,0,0,,,
2024-03-09 17:42:06,"Lower Body",43m,"Squat (Barbell)",1,20.0,10,0,0,"","",
2024-03-09 17:42:06,"Lower Body",43m,"Squat (Barbell)",2,50.0,10,0,0,,,
2024-03-09 17:42:06,"Lower Body",43m,"Squat (Barbell)",3,50.0,10,0,0,,,
2024-03-09 17:42:06,"Lower Body",43m,"Leg Press",1,50.0,10,0,0,"",,
2024-03-09 17:42:06,"Lower Body",43m,"Leg Press",2,100.0,10,0,0,,,
2024-03-09 17:42:06,"Lower Body",43m,"Leg Press",3,100.0,10,0,0,,,
2024-03-09 17:42:06,"Lower Body",43m,"Seated Leg Curl (Machine)",1,29.0,10,0,0,"",,
2024-03-09 17:42:06,"Lower Body",43m,"Seated Leg Curl (Machine)",2,36.0,10,0,0,,,
2024-03-09 17:42:06,"Lower Body",43m,"Seated Leg Curl (Machine)",3,29.0,12,0,0,,,
2024-03-13 21:52:14,"Chest and Triceps",49m,"Bench Press (Barbell)",1,29.0,10,0,0,"","",
2024-03-13 21:52:14,"Chest and Triceps",49m,"Bench Press (Barbell)",2,57.0,10,0,0,,,
2024-03-13 21:52:14,"Chest and Triceps",49m,"Bench Press (Barbell)",3,63.0,9,0,0,,,
2024-03-13 21:52:14,"Chest and Triceps",49m,"Bench Press (Barbell)",4,63.0,9,0,0,,,
2024-03-13 21:52:14,"Chest and Triceps",49m,"Strict Military Press (Barbell)",1,20.0,10,0,0,"",,
2024-03-13 21:52:14,"Chest and Triceps",49m,"Strict Military Press (Barbell)",2,30.0,12,0,0,,,
2024-03-13 21:52:14,"Chest and Triceps",49m,"Strict Military Press (Barbell)",3,30.0,10,0,0,,,
2024-03-14 21:18:11,"Pull",41m,"Lat Pulldown (Cable)",1,45.0,10,0,0,"","",
2024-03-14 21:18:11,"Pull",41m,"Lat Pulldown (Cable)",2,73.0,8,0,0,,,
2024-03-14 21:18:11,"Pull",41m,"Lat Pulldown (Cable)",3,68.0,8,0,0,,,
2024-03-14 21:18:11,"Pull",41m,"Lat Pulldown (Cable)",4,68.0,7,0,0,,,10
2024-03-14 21:18:11,"Pull",41m,"Seated Row (Machine)",1,30.0,10,0,0,"",,
2024-03-14 21:18:11,"Pull",41m,"Seated Row (Machine)",2,50.0,10,0,0,,,
2024-03-14 21:18:11,"Pull",41m,"Seated Row (Machine)",3,50.0,9,0,0,,,
2024-03-14 21:18:11,"Pull",41m,"Seated Row (Machine)",4,57.0,7,0,0,,,
2024-03-14 21:18:11,"Pull",41m,"Lat Pulldown - Underhand (Cable)",1,66.0,7,0,0,"",,
2024-03-14 21:18:11,"Pull",41m,"Lat Pulldown - Underhand (Cable)",2,66.0,5,0,0,,,
2024-03-14 21:18:11,"Pull",41m,"Lat Pulldown - Underhand (Cable)",3,61.0,5,0,0,,,
2024-03-14 21:18:11,"Pull",41m,"Hammer Curl (Dumbbell)",1,12.0,9,0,0,"",,
2024-03-14 21:18:11,"Pull",41m,"Hammer Curl (Dumbbell)",2,12.0,5,0,0,,,
2024-03-16 19:07:12,"Lower Body",362h 8m,"Squat (Barbell)",1,20.0,10,0,0,"","",
2024-03-16 19:07:12,"Lower Body",362h 8m,"Squat (Barbell)",2,50.0,10,0,0,,,
2024-03-16 19:07:12,"Lower Body",362h 8m,"Squat (Barbell)",3,50.0,8,0,0,,,
2024-03-16 19:07:12,"Lower Body",362h 8m,"Squat (Barbell)",4,40.0,10,0,0,,,
2024-03-16 19:07:12,"Lower Body",362h 8m,"Leg Press",1,50.0,10,0,0,"",,
2024-03-16 19:07:12,"Lower Body",362h 8m,"Leg Press",2,100.0,10,0,0,,,
2024-03-16 19:07:12,"Lower Body",362h 8m,"Leg Press",3,100.0,9,0,0,,,
2024-03-16 19:07:12,"Lower Body",362h 8m,"Seated Leg Curl (Machine)",1,29.0,10,0,0,"",,
2024-03-16 19:07:12,"Lower Body",362h 8m,"Seated Leg Curl (Machine)",2,36.0,12,0,0,,,
2024-03-31 21:16:06,"Chest and Triceps",42h 58m,"Bench Press (Barbell)",1,50.0,10,0,0,"","",
2024-03-31 21:16:06,"Chest and Triceps",42h 58m,"Bench Press (Barbell)",2,57.0,10,0,0,,,
2024-04-02 16:15:08,"Lower Body",35m,"Squat (Barbell)",1,30.0,10,0,0,"","",
2024-04-02 16:15:08,"Lower Body",35m,"Squat (Barbell)",2,30.0,12,0,0,,,
2024-04-02 16:15:08,"Lower Body",35m,"Squat (Barbell)",3,30.0,12,0,0,,,
2024-04-02 16:15:08,"Lower Body",35m,"Leg Press",1,60.0,10,0,0,"",,
2024-04-02 16:15:08,"Lower Body",35m,"Leg Press",2,100.0,10,0,0,,,
2024-04-02 16:15:08,"Lower Body",35m,"Leg Press",3,100.0,14,0,0,,,
2024-04-02 16:15:08,"Lower Body",35m,"Seated Leg Curl (Machine)",1,29.0,10,0,0,"",,
2024-04-02 16:15:08,"Lower Body",35m,"Seated Leg Curl (Machine)",2,43.0,8,0,0,,,
2024-04-02 16:15:08,"Lower Body",35m,"Seated Leg Curl (Machine)",3,36.0,10,0,0,,,
2024-04-06 14:55:48,"Pull",46m,"Lat Pulldown (Cable)",1,45.0,10,0,0,"","",
2024-04-06 14:55:48,"Pull",46m,"Lat Pulldown (Cable)",2,73.0,9,0,0,,,
2024-04-06 14:55:48,"Pull",46m,"Lat Pulldown (Cable)",3,73.0,7,0,0,,,
2024-04-06 14:55:48,"Pull",46m,"Lat Pulldown (Cable)",4,68.0,8,0,0,,,10
2024-04-06 14:55:48,"Pull",46m,"Seated Row (Machine)",1,30.0,10,0,0,"",,
2024-04-06 14:55:48,"Pull",46m,"Seated Row (Machine)",2,57.0,11,0,0,,,
2024-04-06 14:55:48,"Pull",46m,"Seated Row (Machine)",3,63.0,9,0,0,,,
2024-04-06 14:55:48,"Pull",46m,"Seated Row (Machine)",4,57.0,7,0,0,,,
2024-04-06 14:55:48,"Pull",46m,"Lat Pulldown - Underhand (Cable)",1,68.0,7,0,0,"",,
2024-04-06 14:55:48,"Pull",46m,"Lat Pulldown - Underhand (Cable)",2,66.0,9,0,0,,,
2024-04-06 14:55:48,"Pull",46m,"Lat Pulldown - Underhand (Cable)",3,66.0,9,0,0,,,10
2024-04-06 14:55:48,"Pull",46m,"Hammer Curl (Dumbbell)",1,15.0,4,0,0,"",,
2024-04-06 14:55:48,"Pull",46m,"Hammer Curl (Dumbbell)",2,15.0,5,0,0,,,
2024-04-06 14:55:48,"Pull",46m,"Hammer Curl (Dumbbell)",3,12.0,10,0,0,,,
2024-04-08 21:15:00,"Lower Body",33m,"Squat (Barbell)",1,20.0,10,0,0,"","",
2024-04-08 21:15:00,"Lower Body",33m,"Squat (Barbell)",2,40.0,12,0,0,,,
2024-04-08 21:15:00,"Lower Body",33m,"Squat (Barbell)",3,50.0,10,0,0,,,
2024-04-08 21:15:00,"Lower Body",33m,"Squat (Barbell)",4,40.0,7,0,0,,,
2024-04-08 21:15:00,"Lower Body",33m,"Leg Press",1,50.0,10,0,0,"",,
2024-04-08 21:15:00,"Lower Body",33m,"Leg Press",2,120.0,12,0,0,,,
2024-04-08 21:15:00,"Lower Body",33m,"Leg Press",3,120.0,11,0,0,,,
2024-04-08 21:15:00,"Lower Body",33m,"Seated Leg Curl (Machine)",1,29.0,10,0,0,"",,
2024-04-08 21:15:00,"Lower Body",33m,"Seated Leg Curl (Machine)",2,36.0,10,0,0,,,
2024-04-08 21:15:00,"Lower Body",33m,"Seated Leg Curl (Machine)",3,36.0,10,0,0,,,
2024-04-09 17:41:31,"Pull",1h 24m,"Lat Pulldown (Cable)",1,45.0,10,0,0,"","",
2024-04-09 17:41:31,"Pull",1h 24m,"Lat Pulldown (Cable)",2,73.0,8,0,0,,,
2024-04-09 17:41:31,"Pull",1h 24m,"Lat Pulldown (Cable)",3,70.0,7,0,0,,,
2024-04-09 17:41:31,"Pull",1h 24m,"Lat Pulldown (Cable)",4,66.0,9,0,0,,,10
2024-04-09 17:41:31,"Pull",1h 24m,"Seated Row (Machine)",1,30.0,10,0,0,"",,
2024-04-09 17:41:31,"Pull",1h 24m,"Seated Row (Machine)",2,63.0,10,0,0,,,
2024-04-09 17:41:31,"Pull",1h 24m,"Seated Row (Machine)",3,63.0,9,0,0,,,
2024-04-09 17:41:31,"Pull",1h 24m,"Seated Row (Machine)",4,57.0,9,0,0,,,
2024-04-09 17:41:31,"Pull",1h 24m,"Lat Pulldown - Underhand (Cable)",1,68.0,8,0,0,"",,
2024-04-09 17:41:31,"Pull",1h 24m,"Lat Pulldown - Underhand (Cable)",2,68.0,9,0,0,,,
2024-04-09 17:41:31,"Pull",1h 24m,"Lat Pulldown - Underhand (Cable)",3,66.0,9,0,0,,,10
2024-04-09 17:41:31,"Pull",1h 24m,"Hammer Curl (Dumbbell)",1,15.0,6,0,0,"",,
2024-04-09 17:41:31,"Pull",1h 24m,"Hammer Curl (Dumbbell)",2,15.0,6,0,0,,,
2024-04-09 17:41:31,"Pull",1h 24m,"Hammer Curl (Dumbbell)",3,12.0,8,0,0,,,
2024-04-14 21:23:44,"Push",49m,"Chest Press (Machine)",1,36.0,10,0,0,"","",
2024-04-14 21:23:44,"Push",49m,"Chest Press (Machine)",2,57.0,9,0,0,,,
2024-04-14 21:23:44,"Push",49m,"Chest Press (Machine)",3,63.0,11,0,0,,,
2024-04-14 21:23:44,"Push",49m,"Chest Press (Machine)",4,63.0,9,0,0,,,
2024-04-14 21:23:44,"Push",49m,"Shoulder Press (Machine)",1,30.0,10,0,0,"",,
2024-04-14 21:23:44,"Push",49m,"Shoulder Press (Machine)",2,36.0,10,0,0,,,
2024-04-14 21:23:44,"Push",49m,"Shoulder Press (Machine)",3,36.0,10,0,0,,,
2024-04-14 21:23:44,"Push",49m,"Shoulder Press (Machine)",4,36.0,5,0,0,,,
2024-04-14 21:23:44,"Push",49m,"Chest Fly",1,66.0,9,0,0,"",,
2024-04-14 21:23:44,"Push",49m,"Chest Fly",2,66.0,7,0,0,,,
2024-04-14 21:23:44,"Push",49m,"Chest Fly",3,59.0,9,0,0,,,
2024-04-14 21:23:44,"Push",49m,"Lateral Raise (Cable)",1,2.3,7,0,0,"",,
2024-04-14 21:23:44,"Push",49m,"Lateral Raise (Cable)",2,4.5,10,0,0,,,
2024-04-14 21:23:44,"Push",49m,"Triceps Pushdown (Cable - Straight Bar)",1,20.0,7,0,0,"",,
2024-04-14 21:23:44,"Push",49m,"Triceps Pushdown (Cable - Straight Bar)",2,18.0,9,0,0,,,
2024-04-14 21:23:44,"Push",49m,"Triceps Pushdown (Cable - Straight Bar)",3,18.0,8,0,0,,,
2024-04-16 20:53:02,"Pull",1h 43m,"Lat Pulldown (Cable)",1,45.0,10,0,0,"","",
2024-04-16 20:53:02,"Pull",1h 43m,"Lat Pulldown (Cable)",2,73.0,10,0,0,,,
2024-04-16 20:53:02,"Pull",1h 43m,"Lat Pulldown (Cable)",3,73.0,9,0,0,,,
2024-04-16 20:53:02,"Pull",1h 43m,"Lat Pulldown (Cable)",4,68.0,9,0,0,,,10
2024-04-16 20:53:02,"Pull",1h 43m,"Seated Row (Machine)",1,30.0,10,0,0,"",,
2024-04-16 20:53:02,"Pull",1h 43m,"Seated Row (Machine)",2,50.0,10,0,0,,,
2024-04-16 20:53:02,"Pull",1h 43m,"Seated Row (Machine)",3,57.0,9,0,0,,,
2024-04-16 20:53:02,"Pull",1h 43m,"Seated Row (Machine)",4,55.0,10,0,0,,,
2024-04-16 20:53:02,"Pull",1h 43m,"Lat Pulldown - Underhand (Cable)",1,68.0,5,0,0,"",,
2024-04-16 20:53:02,"Pull",1h 43m,"Lat Pulldown - Underhand (Cable)",2,66.0,9,0,0,,,
2024-04-16 20:53:02,"Pull",1h 43m,"Lat Pulldown - Underhand (Cable)",3,63.0,9,0,0,,,10
2024-04-16 20:53:02,"Pull",1h 43m,"Hammer Curl (Dumbbell)",1,15.0,6,0,0,"",,
2024-04-16 20:53:02,"Pull",1h 43m,"Hammer Curl (Dumbbell)",2,15.0,6,0,0,,,
2024-04-17 16:00:35,"Lower Body",59m,"Squat (Barbell)",1,20.0,10,0,0,"","",
2024-04-17 16:00:35,"Lower Body",59m,"Squat (Barbell)",2,40.0,10,0,0,,,
2024-04-17 16:00:35,"Lower Body",59m,"Squat (Barbell)",3,40.0,10,0,0,,,
2024-04-17 16:00:35,"Lower Body",59m,"Squat (Barbell)",4,0.0,0,0,0,,,
2024-04-17 16:00:35,"Lower Body",59m,"Leg Press",1,50.0,10,0,0,"",,
2024-04-17 16:00:35,"Lower Body",59m,"Leg Press",2,100.0,10,0,0,,,
2024-04-17 16:00:35,"Lower Body",59m,"Leg Press",3,100.0,10,0,0,,,
2024-04-17 16:00:35,"Lower Body",59m,"Seated Leg Curl (Machine)",1,23.0,10,0,0,"",,
2024-04-17 16:00:35,"Lower Body",59m,"Seated Leg Curl (Machine)",2,36.0,10,0,0,,,
2024-04-17 16:00:35,"Lower Body",59m,"Seated Leg Curl (Machine)",3,43.0,8,0,0,,,
2024-04-17 16:00:35,"Lower Body",59m,"Seated Leg Curl (Machine)",4,36.0,12,0,0,,,
2024-04-17 16:00:35,"Lower Body",59m,"Cable Crunch",1,24.9,8,0,0,"",,
2024-04-17 16:00:35,"Lower Body",59m,"Cable Crunch",2,24.9,10,0,0,,,
2024-04-18 18:29:10,"Push",1h 7m,"Chest Press (Machine)",1,36.0,10,0,0,"","",
2024-04-18 18:29:10,"Push",1h 7m,"Chest Press (Machine)",2,63.0,5,0,0,,,
2024-04-18 18:29:10,"Push",1h 7m,"Chest Press (Machine)",3,63.0,5,0,0,,,
2024-04-18 18:29:10,"Push",1h 7m,"Chest Press (Machine)",4,57.0,9,0,0,,,
2024-04-18 18:29:10,"Push",1h 7m,"Chest Press (Machine)",5,57.0,4,0,0,,,
2024-04-18 18:29:10,"Push",1h 7m,"Shoulder Press (Machine)",1,23.0,10,0,0,"",,
2024-04-18 18:29:10,"Push",1h 7m,"Shoulder Press (Machine)",2,36.0,11,0,0,,,
2024-04-18 18:29:10,"Push",1h 7m,"Shoulder Press (Machine)",3,43.0,6,0,0,,,
2024-04-18 18:29:10,"Push",1h 7m,"Shoulder Press (Machine)",4,36.0,8,0,0,,,
2024-04-18 18:29:10,"Push",1h 7m,"Chest Fly",1,66.0,11,0,0,"",,
2024-04-18 18:29:10,"Push",1h 7m,"Chest Fly",2,66.0,9,0,0,,,
2024-04-18 18:29:10,"Push",1h 7m,"Chest Fly",3,66.0,9,0,0,,,10
2024-04-18 18:29:10,"Push",1h 7m,"Lateral Raise (Cable)",1,2.3,10,0,0,"",,
2024-04-18 18:29:10,"Push",1h 7m,"Lateral Raise (Cable)",2,4.5,14,0,0,,,
2024-04-18 18:29:10,"Push",1h 7m,"Lateral Raise (Cable)",3,4.5,10,0,0,,,
2024-04-18 18:29:10,"Push",1h 7m,"Lateral Raise (Cable)",4,4.5,6,0,0,,,
2024-04-18 18:29:10,"Push",1h 7m,"Triceps Pushdown (Cable - Straight Bar)",1,24.9,13,0,0,"",,
2024-04-18 18:29:10,"Push",1h 7m,"Triceps Pushdown (Cable - Straight Bar)",2,27.0,9,0,0,,,
2024-04-18 18:29:10,"Push",1h 7m,"Triceps Pushdown (Cable - Straight Bar)",3,24.0,8,0,0,,,
2024-04-21 18:16:53,"Pull",39m,"Lat Pulldown (Cable)",1,45.0,10,0,0,"","",
2024-04-21 18:16:53,"Pull",39m,"Lat Pulldown (Cable)",2,73.0,10,0,0,,,
2024-04-21 18:16:53,"Pull",39m,"Lat Pulldown (Cable)",3,73.0,6,0,0,,,
2024-04-21 18:16:53,"Pull",39m,"Lat Pulldown (Cable)",4,66.0,9,0,0,,,10
2024-04-21 18:16:53,"Pull",39m,"Seated Row (Machine)",1,36.0,10,0,0,"",,
2024-04-21 18:16:53,"Pull",39m,"Seated Row (Machine)",2,57.0,13,0,0,,,
2024-04-21 18:16:53,"Pull",39m,"Seated Row (Machine)",3,63.0,8,0,0,,,
2024-04-21 18:16:53,"Pull",39m,"Seated Row (Machine)",4,63.0,6,0,0,,,
2024-04-21 18:16:53,"Pull",39m,"Lat Pulldown - Underhand (Cable)",1,66.0,7,0,0,"",,
2024-04-21 18:16:53,"Pull",39m,"Lat Pulldown - Underhand (Cable)",2,66.0,7,0,0,,,
2024-04-21 18:16:53,"Pull",39m,"Lat Pulldown - Underhand (Cable)",3,66.0,7,0,0,,,10
2024-04-22 16:50:33,"Lower Body",54m,"Squat (Barbell)",1,30.0,10,0,0,"","",
2024-04-22 16:50:33,"Lower Body",54m,"Squat (Barbell)",2,50.0,10,0,0,,,
